thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
60,0,60,"[-0.287962962962963, -0.3138888888888889]","[0.4675925925925926, 0.4777777777777778]","[1, 1]","[0, 0]","[0, 0]","[1.62455670023337, 2.2749032001011074]","[None, 'target']",60,0,60,0,96.95984430005774,,10,96.94719949970022,96.95984430005774,96.95984430005774,0.028161800000816584,99.22275289986283,"[-0.287962962962963, -0.3138888888888889]","[0.4675925925925926, 0.4777777777777778]","[1, 1]","[0, 0]","[0, 0]","[1.62455670023337, 2.2749032001011074]","[None, 'target']",03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
61,0,61,[0.45],[0.5],[1],[0],[0],[1.716516099870205],['target'],61,0,61,0,99.24923229962587,,5,99.23973919963464,99.24923229962587,99.24923229962587,0.016810200177133083,100.95666649984196,[0.45],[0.5],[1],[0],[0],[1.716516099870205],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
62,0,62,[-0.022222222222222223],[0.31296296296296294],[1],[0],[0],[1.0375001998618245],['target'],62,0,62,0,100.97939509991556,,5,100.9702951000072,100.97939509991556,100.97939509991556,0.013498400337994099,102.00826219981536,[-0.022222222222222223],[0.31296296296296294],[1],[0],[0],[1.0375001998618245],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
63,0,63,[0.075],[0.14351851851851852],[1],[0],[0],[0.9220433998852968],['target'],63,0,63,0,102.05332889966667,,10,102.03824270004407,102.05332889966667,102.05332889966667,0.02981750015169382,102.96067849965766,[0.075],[0.14351851851851852],[1],[0],[0],[0.9220433998852968],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
64,0,64,[0.3074074074074074],[0.028703703703703703],[1],[0],[0],[1.035153599921614],['target'],64,0,64,0,102.98286559991539,,5,102.97448439989239,102.98286559991539,102.98286559991539,0.013647600077092648,104.01012039976195,[0.3074074074074074],[0.028703703703703703],[1],[0],[0],[1.035153599921614],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
65,0,65,[0.15462962962962962],[0.037037037037037035],[1],[0],[0],[1.0847061001695693],['target'],65,0,65,0,104.03536390000954,,5,104.02538680005819,104.03536390000954,104.03536390000954,0.014971199911087751,105.110513899941,[0.15462962962962962],[0.037037037037037035],[1],[0],[0],[1.0847061001695693],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
66,0,66,[-0.262037037037037],[-0.2833333333333333],[1],[0],[0],[2.3749890998005867],['target'],66,0,66,0,105.15242679975927,,10,105.13949680002406,105.15242679975927,105.15242679975927,0.02886249963194132,107.5149258999154,[-0.262037037037037],[-0.2833333333333333],[1],[0],[0],[2.3749890998005867],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
67,0,67,[0.4222222222222222],[0.19537037037037036],[1],[0],[0],[1.984815699979663],['target'],67,0,67,0,107.5391130996868,,5,107.52883620001376,107.5391130996868,107.5391130996868,0.013757099863141775,109.51410319982097,[0.4222222222222222],[0.19537037037037036],[1],[0],[0],[1.984815699979663],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
68,0,68,[-0.42962962962962964],[-0.3111111111111111],[1],[0],[0],[1.4532667002640665],['target'],68,0,68,0,109.53674219967797,,5,109.52767809992656,109.53674219967797,109.53674219967797,0.013443700037896633,110.9813759997487,[-0.42962962962962964],[-0.3111111111111111],[1],[0],[0],[1.4532667002640665],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
69,0,69,[-0.2740740740740741],[-0.47962962962962963],[1],[0],[0],[1.6506240000016987],['target'],69,0,69,0,111.00581829994917,,5,110.9966302998364,111.00581829994917,111.00581829994917,0.01513200020417571,112.64775669993833,[-0.2740740740740741],[-0.47962962962962963],[1],[0],[0],[1.6506240000016987],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
70,0,70,[0.025925925925925925],[-0.46296296296296297],[1],[0],[0],[2.8605826003476977],['target'],70,0,70,0,112.6878158999607,,10,112.67462239973247,112.6878158999607,112.6878158999607,0.026643100194633007,115.5356526998803,[0.025925925925925925],[-0.46296296296296297],[1],[0],[0],[2.8605826003476977],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
71,0,71,[-0.04722222222222222],[-0.44907407407407407],[1],[0],[0],[1.8496997002512217],['target'],71,0,71,0,115.56114359991625,,5,115.55231489986181,115.56114359991625,115.56114359991625,0.016457899939268827,117.40248299995437,[-0.04722222222222222],[-0.44907407407407407],[1],[0],[0],[1.8496997002512217],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
72,0,72,[0.36944444444444446],[0.5],[1],[0],[0],[3.2701252000406384],['target'],72,0,72,0,117.44799100002274,,10,117.43544239969924,117.44799100002274,117.44799100002274,0.03280310006812215,120.70602109981701,[0.36944444444444446],[0.5],[1],[0],[0],[3.2701252000406384],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
73,0,73,[0.02962962962962963],[-0.28888888888888886],[1],[0],[0],[2.0438868002966046],['target'],73,0,73,0,120.74602729966864,,10,120.73278119973838,120.74602729966864,120.74602729966864,0.026600500103086233,122.77716569975019,[0.02962962962962963],[-0.28888888888888886],[1],[0],[0],[2.0438868002966046],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
74,0,74,[0.39351851851851855],[0.013888888888888888],[1],[0],[0],[1.3928763000294566],['target'],74,0,74,0,122.81737359985709,,10,122.80460549984127,122.81737359985709,122.81737359985709,0.027221099939197302,124.19794479990378,[0.39351851851851855],[0.013888888888888888],[1],[0],[0],[1.3928763000294566],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
75,0,75,"[0.362962962962963, 0.35555555555555557]","[-0.025925925925925925, -0.025925925925925925]","[1, 1]","[0, 0]","[0, 0]","[0.8700526999309659, 1.5687644998542964]","[None, 'target']",75,0,75,0,124.22098679980263,,5,124.21131809987128,124.22098679980263,124.22098679980263,0.01321269990876317,125.78052080003545,"[0.362962962962963, 0.35555555555555557]","[-0.025925925925925925, -0.025925925925925925]","[1, 1]","[0, 0]","[0, 0]","[0.8700526999309659, 1.5687644998542964]","[None, 'target']",03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
76,0,76,[-0.12685185185185185],[0.4111111111111111],[1],[0],[0],[1.5697787003591657],['target'],76,0,76,0,125.80292619997635,,5,125.79442699998617,125.80292619997635,125.80292619997635,0.013745100237429142,127.36464449996129,[-0.12685185185185185],[0.4111111111111111],[1],[0],[0],[1.5697787003591657],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
77,0,77,[-0.2601851851851852],[0.2851851851851852],[1],[0],[0],[1.4069583998061717],['target'],77,0,77,0,127.40701549965888,,10,127.39440489979461,127.40701549965888,127.40701549965888,0.02963109966367483,128.8019167999737,[-0.2601851851851852],[0.2851851851851852],[1],[0],[0],[1.4069583998061717],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
78,0,78,[0.38796296296296295],[0.18518518518518517],[1],[0],[0],[1.6428045998327434],['target'],78,0,78,0,128.84402259998024,,10,128.82958009978756,128.84402259998024,128.84402259998024,0.027439600322395563,130.47299019992352,[0.38796296296296295],[0.18518518518518517],[1],[0],[0],[1.6428045998327434],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
79,0,79,[0.1175925925925926],[-0.11574074074074074],[1],[0],[0],[1.4686161000281572],['target'],79,0,79,0,130.49568059993908,,5,130.4867743998766,130.49568059993908,130.49568059993908,0.013532799668610096,131.955912000034,[0.1175925925925926],[-0.11574074074074074],[1],[0],[0],[1.4686161000281572],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
80,0,80,[0.014814814814814815],[0.13148148148148148],[1],[0],[0],[1.0362260001711547],['target'],80,0,80,0,131.9787224996835,,5,131.96956159966066,131.9787224996835,131.9787224996835,0.013459799811244011,133.00625479966402,[0.014814814814814815],[0.13148148148148148],[1],[0],[0],[1.0362260001711547],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
81,0,81,[-0.11574074074074074],[-0.10185185185185185],[1],[0],[0],[2.275894599966705],['target'],81,0,81,0,133.04693919979036,,10,133.03351199999452,133.04693919979036,133.04693919979036,0.027129499707370996,135.309800399933,[-0.11574074074074074],[-0.10185185185185185],[1],[0],[0],[2.275894599966705],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
82,0,82,[0.2638888888888889],[0.021296296296296296],[1],[0],[0],[1.1898358999751508],['target'],82,0,82,0,135.35234309965745,,10,135.33983059972525,135.35234309965745,135.35234309965745,0.02987149963155389,136.53021249966696,[0.2638888888888889],[0.021296296296296296],[1],[0],[0],[1.1898358999751508],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
83,0,83,[-0.4064814814814815],[-0.06296296296296296],[1],[0],[0],[1.5604483000934124],['target'],83,0,83,0,136.57186689972878,,10,136.5578179997392,136.57186689972878,136.57186689972878,0.027368399780243635,138.1187275000848,[-0.4064814814814815],[-0.06296296296296296],[1],[0],[0],[1.5604483000934124],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
84,0,84,[-0.07962962962962963],[0.4064814814814815],[1],[0],[0],[1.726694599725306],['target'],84,0,84,0,138.15877719968557,,10,138.1454444997944,138.15877719968557,138.15877719968557,0.026558700017631054,139.87255849968642,[-0.07962962962962963],[0.4064814814814815],[1],[0],[0],[1.726694599725306],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
85,0,85,[0.3907407407407407],[-0.006481481481481481],[1],[0],[0],[1.3770106001757085],['target'],85,0,85,0,139.9129764996469,,10,139.8992658997886,139.9129764996469,139.9129764996469,0.02655100030824542,141.27679009968415,[0.3907407407407407],[-0.006481481481481481],[1],[0],[0],[1.3770106001757085],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
86,0,86,[-0.2601851851851852],[0.04351851851851852],[1],[0],[0],[1.9442151999101043],['target'],86,0,86,0,141.31641969969496,,10,141.30270149977878,141.31641969969496,141.31641969969496,0.02573069976642728,143.24741679988801,[-0.2601851851851852],[0.04351851851851852],[1],[0],[0],[1.9442151999101043],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
87,0,87,[-0.45092592592592595],[0.021296296296296296],[1],[0],[0],[1.0029234001412988],['target'],87,0,87,0,143.2698462996632,,5,143.26067359978333,143.2698462996632,143.2698462996632,0.013092000037431717,144.264024999924,[-0.45092592592592595],[0.021296296296296296],[1],[0],[0],[1.0029234001412988],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
88,0,88,[-0.03148148148148148],[-0.4],[1],[0],[0],[1.6741089997813106],['target'],88,0,88,0,144.30781979998574,,10,144.29359909985214,144.30781979998574,144.30781979998574,0.02944539999589324,145.96810639975592,[-0.03148148148148148],[-0.4],[1],[0],[0],[1.6741089997813106],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
89,0,89,[0.3416666666666667],[0.3990740740740741],[1],[0],[0],[1.4848813000135124],['target'],89,0,89,0,145.99255049973726,,5,145.9830522998236,145.99255049973726,145.99255049973726,0.014798100106418133,147.46846959972754,[0.3416666666666667],[0.3990740740740741],[1],[0],[0],[1.4848813000135124],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
90,0,90,[-0.08148148148148149],[0.43333333333333335],[1],[0],[0],[1.1162839997559786],['target'],90,0,90,0,147.49449819978327,,5,147.4850462996401,147.49449819978327,147.49449819978327,0.016392599791288376,148.60185059998184,[-0.08148148148148149],[0.43333333333333335],[1],[0],[0],[1.1162839997559786],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
91,0,91,[0.05185185185185185],[0.29814814814814816],[1],[0],[0],[1.0756713999435306],['target'],91,0,91,0,148.6438146000728,,10,148.63001249963418,148.6438146000728,148.6438146000728,0.028007900342345238,149.70621349988505,[0.05185185185185185],[0.29814814814814816],[1],[0],[0],[1.0756713999435306],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
92,0,92,[0.31666666666666665],[-0.44722222222222224],[1],[0],[0],[1.8421189999207854],['target'],92,0,92,0,149.7485587997362,,10,149.73385589988902,149.7485587997362,149.7485587997362,0.027369400020688772,151.5764718996361,[0.31666666666666665],[-0.44722222222222224],[1],[0],[0],[1.8421189999207854],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
93,0,93,[-0.16944444444444445],[0.16296296296296298],[1],[0],[0],[1.8576123998500407],['target'],93,0,93,0,151.61836540000513,,10,151.6058673998341,151.61836540000513,151.61836540000513,0.029235399793833494,153.46394239971414,[-0.16944444444444445],[0.16296296296296298],[1],[0],[0],[1.8576123998500407],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
94,0,94,"[-0.10092592592592593, -0.046296296296296294]","[0.1675925925925926, 0.1787037037037037]","[1, 1]","[0, 0]","[0, 0]","[0.8511985996738076, 1.51707849977538]","[None, 'target']",94,0,94,0,153.4887649999,,5,153.47928670002148,153.4887649999,153.4887649999,0.01519149960950017,154.99677959969267,"[-0.10092592592592593, -0.046296296296296294]","[0.1675925925925926, 0.1787037037037037]","[1, 1]","[0, 0]","[0, 0]","[0.8511985996738076, 1.51707849977538]","[None, 'target']",03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
95,0,95,[0.15833333333333333],[0.3638888888888889],[1],[0],[0],[1.444260099902749],['target'],95,0,95,0,155.03580809989944,,10,155.0235139997676,155.03580809989944,155.03580809989944,0.02657580003142357,156.4682398000732,[0.15833333333333333],[0.3638888888888889],[1],[0],[0],[1.444260099902749],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
96,0,96,[-0.2101851851851852],[0.21666666666666667],[1],[0],[0],[1.0697245998308063],['target'],96,0,96,0,156.49201510008425,,5,156.48175389971584,156.49201510008425,156.49201510008425,0.013278700411319733,157.55203810008243,[-0.2101851851851852],[0.21666666666666667],[1],[0],[0],[1.0697245998308063],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
97,0,97,[-0.012037037037037037],[-0.17592592592592593],[1],[0],[0],[1.0497930999845266],['target'],97,0,97,0,157.5765318996273,,5,157.5674016997218,157.5765318996273,157.5765318996273,0.015201999805867672,158.61760480003431,[-0.012037037037037037],[-0.17592592592592593],[1],[0],[0],[1.0497930999845266],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
98,0,98,[0.18333333333333332],[0.12962962962962962],[1],[0],[0],[1.443033100105822],['target'],98,0,98,0,158.65865419991314,,10,158.64581649983302,158.65865419991314,158.65865419991314,0.028047800064086914,160.08936579991132,[0.18333333333333332],[0.12962962962962962],[1],[0],[0],[1.443033100105822],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
99,0,99,[0.4981481481481482],[-0.11574074074074074],[1],[0],[0],[1.1868761000223458],['target'],99,0,99,0,160.13554439973086,,10,160.12251670006663,160.13554439973086,160.13554439973086,0.032954900059849024,161.30982229998335,[0.4981481481481482],[-0.11574074074074074],[1],[0],[0],[1.1868761000223458],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
100,0,100,[-0.11481481481481481],[0.13425925925925927],[1],[0],[0],[1.1858502998948097],['target'],100,0,100,0,161.3328724000603,,5,161.32347599975765,161.3328724000603,161.3328724000603,0.01349719986319542,162.5098870000802,[-0.11481481481481481],[0.13425925925925927],[1],[0],[0],[1.1858502998948097],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
101,0,101,[0.018518518518518517],[0.49907407407407406],[1],[0],[0],[5.136991299688816],['target'],101,0,101,0,162.55751879978925,,10,162.5426110997796,162.55751879978925,162.55751879978925,0.032534100115299225,167.6801310996525,[0.018518518518518517],[0.49907407407407406],[1],[0],[0],[5.136991299688816],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
102,0,102,[0.3851851851851852],[0.20925925925925926],[1],[0],[0],[1.135583700146526],['target'],102,0,102,0,167.7034966996871,,5,167.6943087996915,167.7034966996871,167.7034966996871,0.014014699961990118,168.83056559972465,[0.3851851851851852],[0.20925925925925926],[1],[0],[0],[1.135583700146526],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
103,0,103,[0.4046296296296296],[-0.028703703703703703],[1],[0],[0],[1.0358326002024114],['target'],103,0,103,0,168.85326089989394,,5,168.84427889995277,168.85326089989394,168.85326089989394,0.013556099962443113,169.88066660007462,[0.4046296296296296],[-0.028703703703703703],[1],[0],[0],[1.0358326002024114],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
104,0,104,[0.08703703703703704],[0.2657407407407407],[1],[0],[0],[1.143479600083083],['target'],104,0,104,0,169.92001459980384,,10,169.90722789987922,169.92001459980384,169.92001459980384,0.026421499904245138,171.05123490002006,[0.08703703703703704],[0.2657407407407407],[1],[0],[0],[1.143479600083083],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
105,0,105,[0.33425925925925926],[-0.3527777777777778],[1],[0],[0],[1.8693908997811377],['target'],105,0,105,0,171.09369480004534,,10,171.08125869976357,171.09369480004534,171.09369480004534,0.029869399964809418,172.95105319982395,[0.33425925925925926],[-0.3527777777777778],[1],[0],[0],[1.8693908997811377],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
106,0,106,[-0.17314814814814813],[0.17314814814814813],[1],[0],[0],[1.335500399582088],['target'],106,0,106,0,172.9733849996701,,5,172.96483419975266,172.9733849996701,172.9733849996701,0.013621199876070023,174.3007684997283,[-0.17314814814814813],[0.17314814814814813],[1],[0],[0],[1.335500399582088],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
107,0,107,[0.387037037037037],[-0.4111111111111111],[1],[0],[0],[1.668705299962312],['target'],107,0,107,0,174.3238973999396,,5,174.31506799999624,174.3238973999396,174.3238973999396,0.01417119987308979,175.98419839981943,[0.387037037037037],[-0.4111111111111111],[1],[0],[0],[1.668705299962312],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
108,0,108,[0.18518518518518517],[0.2222222222222222],[1],[0],[0],[1.3525055004283786],['target'],108,0,108,0,176.00683879991993,,5,175.99758479977027,176.00683879991993,176.00683879991993,0.013257700018584728,177.35056079970673,[0.18518518518518517],[0.2222222222222222],[1],[0],[0],[1.3525055004283786],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
109,0,109,[0.1814814814814815],[-0.044444444444444446],[1],[0],[0],[1.3536375002004206],['target'],109,0,109,0,177.3728380999528,,5,177.36368649965152,177.3728380999528,177.3728380999528,0.012990700080990791,178.71793949976563,[0.1814814814814815],[-0.044444444444444446],[1],[0],[0],[1.3536375002004206],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
110,0,110,[0.4675925925925926],[-0.462037037037037],[1],[0],[0],[3.160156900063157],['target'],110,0,110,0,178.7586149997078,,10,178.7443578997627,178.7586149997078,178.7586149997078,0.026221200358122587,181.904949599877,[0.4675925925925926],[-0.462037037037037],[1],[0],[0],[3.160156900063157],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
111,0,111,[-0.1925925925925926],[0.487962962962963],[1],[0],[0],[2.093368799891323],['target'],111,0,111,0,181.94517909968272,,10,181.9325160998851,181.94517909968272,181.94517909968272,0.027416800148785114,184.02631910005584,[-0.1925925925925926],[0.487962962962963],[1],[0],[0],[2.093368799891323],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
112,0,112,[-0.46111111111111114],[0.04537037037037037],[1],[0],[0],[1.2684893999248743],['target'],112,0,112,0,184.0497562997043,,5,184.0400509997271,184.0497562997043,184.0497562997043,0.01351729966700077,185.30903419991955,[-0.46111111111111114],[0.04537037037037037],[1],[0],[0],[1.2684893999248743],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
113,0,113,[0.3333333333333333],[0.4546296296296296],[1],[0],[0],[1.7410655999556184],['target'],113,0,113,0,185.35201789997518,,10,185.33855619980022,185.35201789997518,185.35201789997518,0.029232099652290344,187.08014129986987,[0.3333333333333333],[0.4546296296296296],[1],[0],[0],[1.7410655999556184],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
114,0,114,[0.06018518518518518],[0.08888888888888889],[1],[0],[0],[1.3524845000356436],['target'],114,0,114,0,187.10276550007984,,5,187.09394859988242,187.10276550007984,187.10276550007984,0.013641600031405687,188.44688869966194,[0.06018518518518518],[0.08888888888888889],[1],[0],[0],[1.3524845000356436],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
115,0,115,[0.3055555555555556],[-0.2722222222222222],[1],[0],[0],[1.2907154001295567],['target'],115,0,115,0,188.48862609965727,,10,188.47596239997074,188.48862609965727,188.48862609965727,0.028914500027894974,189.7671109000221,[0.3055555555555556],[-0.2722222222222222],[1],[0],[0],[1.2907154001295567],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
116,0,116,[0.33240740740740743],[-0.000925925925925926],[1],[0],[0],[1.049574099946767],['target'],116,0,116,0,189.79512530006468,,5,189.78437389992177,189.79512530006468,189.79512530006468,0.017073200084269047,190.83442969992757,[0.33240740740740743],[-0.000925925925925926],[1],[0],[0],[1.049574099946767],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
117,0,117,[0.14722222222222223],[0.325],[1],[0],[0],[0.9673933000303805],['target'],117,0,117,0,190.85852839984,,5,190.84915989963338,190.85852839984,190.85852839984,0.014529999811202288,191.81704859994352,[0.14722222222222223],[0.325],[1],[0],[0],[0.9673933000303805],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
118,0,118,[-0.1925925925925926],[-0.275],[1],[0],[0],[1.319275800138712],['target'],118,0,118,0,191.84107470000163,,5,191.83145579975098,191.84107470000163,191.84107470000163,0.014285200275480747,193.1511550997384,[-0.1925925925925926],[-0.275],[1],[0],[0],[1.319275800138712],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
119,0,119,[-0.16111111111111112],[0.45555555555555555],[1],[0],[0],[1.2185545000247657],['target'],119,0,119,0,193.1740867998451,,5,193.16497289994732,193.1740867998451,193.1740867998451,0.013641100376844406,194.38396149966866,[-0.16111111111111112],[0.45555555555555555],[1],[0],[0],[1.2185545000247657],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
120,0,120,[-0.2101851851851852],[0.287962962962963],[1],[0],[0],[1.019399099983275],['target'],120,0,120,0,194.40706239966676,,5,194.39748319983482,194.40706239966676,194.40706239966676,0.013394500128924847,195.41732169967145,[-0.2101851851851852],[0.287962962962963],[1],[0],[0],[1.019399099983275],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
121,0,121,[0.22870370370370371],[0.21666666666666667],[1],[0],[0],[1.3439582996070385],['target'],121,0,121,0,195.4559951000847,,10,195.4434203999117,195.4559951000847,195.4559951000847,0.02598119992762804,196.7878132998012,[0.22870370370370371],[0.21666666666666667],[1],[0],[0],[1.3439582996070385],['target'],03,001,2024-10-10_12h31.17.803,Visual Search,2024.2.1post4,59.746935815766605,2024-10-10 12h33.49.874365 +0530,
