thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
129,0,129,[-0.445],[-0.35],[1],[0],[0],[1.7668173997662961],['target'],129,0,129,0,269.4935658001341,,5,269.4810866001062,269.4935658001341,269.4935658001341,0.014937799889594316,271.24831710010767,[-0.445],[-0.35],[1],[0],[0],[1.7668173997662961],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
130,0,130,[-0.006666666666666667],[-0.22666666666666666],[1],[0],[0],[1.786612699739635],['target'],130,0,130,0,271.2937432001345,,10,271.2781878001988,271.2937432001345,271.2937432001345,0.029699199832975864,273.06524079991505,[-0.006666666666666667],[-0.22666666666666666],[1],[0],[0],[1.786612699739635],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
131,0,131,[0.008333333333333333],[-0.115],[1],[0],[0],[1.7736432999372482],['target'],131,0,131,0,273.1050064000301,,10,273.09310820000246,273.1050064000301,273.1050064000301,0.02771789999678731,274.8671999000944,[0.008333333333333333],[-0.115],[1],[0],[0],[1.7736432999372482],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
132,0,132,[-0.15666666666666668],[-0.41333333333333333],[1],[0],[0],[1.949177199974656],['target'],132,0,132,0,274.9119841000065,,10,274.89979750011116,274.9119841000065,274.9119841000065,0.03244969993829727,276.84944179980084,[-0.15666666666666668],[-0.41333333333333333],[1],[0],[0],[1.949177199974656],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
133,0,133,[0.225],[0.2816666666666667],[1],[0],[0],[1.616607100237161],['target'],133,0,133,0,276.8763998998329,,5,276.8655980997719,276.8763998998329,276.8763998998329,0.01595079991966486,278.48272259999067,[0.225],[0.2816666666666667],[1],[0],[0],[1.616607100237161],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
134,0,134,[0.125],[0.215],[1],[0],[0],[1.8380208001472056],['target'],134,0,134,0,278.52174300001934,,10,278.5100122001022,278.52174300001934,278.52174300001934,0.027120700106024742,280.3485047998838,[0.125],[0.215],[1],[0],[0],[1.8380208001472056],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
135,0,135,[-0.3416666666666667],[-0.15833333333333333],[1],[0],[0],[1.8053157003596425],['target'],135,0,135,0,280.3873848998919,,10,280.3761224001646,280.3873848998919,280.3873848998919,0.027386299800127745,282.1818761001341,[-0.3416666666666667],[-0.15833333333333333],[1],[0],[0],[1.8053157003596425],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
136,0,136,[-0.155],[-0.28833333333333333],[1],[0],[0],[1.7206830000504851],['target'],136,0,136,0,282.2246332000941,,10,282.21128719998524,282.2246332000941,282.2246332000941,0.02918260032311082,283.9324484001845,[-0.155],[-0.28833333333333333],[1],[0],[0],[1.7206830000504851],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
137,0,137,[-0.03666666666666667],[0.043333333333333335],[1],[0],[0],[4.854644400067627],['target'],137,0,137,0,283.97479380015284,,10,283.9606845998205,283.97479380015284,283.97479380015284,0.028078599832952023,288.8157838000916,[-0.03666666666666667],[0.043333333333333335],[1],[0],[0],[4.854644400067627],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
138,0,138,[0.27666666666666667],[-0.2733333333333333],[1],[0],[0],[1.7853983999229968],['target'],138,0,138,0,288.84328990010545,,5,288.83006069995463,288.84328990010545,288.84328990010545,0.014123199973255396,290.61587919993326,[0.27666666666666667],[-0.2733333333333333],[1],[0],[0],[1.7853983999229968],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
139,0,139,[-0.15333333333333332],[0.01],[1],[0],[0],[1.9305468001402915],['target'],139,0,139,0,290.66660800017416,,10,290.6516701001674,290.66660800017416,290.66660800017416,0.035681100096553564,292.5826388001442,[-0.15333333333333332],[0.01],[1],[0],[0],[1.9305468001402915],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
140,0,140,[0.48833333333333334],[0.3233333333333333],[1],[0],[0],[2.231540000066161],['target'],140,0,140,0,292.6095587001182,,5,292.6002205000259,292.6095587001182,292.6095587001182,0.01733690034598112,294.8321878002025,[0.48833333333333334],[0.3233333333333333],[1],[0],[0],[2.231540000066161],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
141,0,141,[0.21666666666666667],[0.12166666666666667],[1],[0],[0],[1.9703629002906382],['target'],141,0,141,0,294.87353520002216,,10,294.8618438998237,294.87353520002216,294.87353520002216,0.029463899787515402,296.8325848001987,[0.21666666666666667],[0.12166666666666667],[1],[0],[0],[1.9703629002906382],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
142,0,142,[0.47333333333333333],[-0.19],[1],[0],[0],[2.3654733998700976],['target'],142,0,142,0,296.8595358999446,,5,296.84925020020455,296.8595358999446,296.8595358999446,0.016474999953061342,299.21515609975904,[0.47333333333333333],[-0.19],[1],[0],[0],[2.3654733998700976],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
143,0,143,[-0.07833333333333334],[0.43333333333333335],[1],[0],[0],[2.0352885997854173],['target'],143,0,143,0,299.24327610014006,,5,299.2290813000873,299.24327610014006,299.24327610014006,0.013821700122207403,301.26479490008205,[-0.07833333333333334],[0.43333333333333335],[1],[0],[0],[2.0352885997854173],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
144,0,144,[-0.37166666666666665],[-0.4116666666666667],[1],[0],[0],[1.8856542999856174],['target'],144,0,144,0,301.2930781999603,,5,301.27966280002147,301.2930781999603,301.2930781999603,0.014749499969184399,303.16574210021645,[-0.37166666666666665],[-0.4116666666666667],[1],[0],[0],[1.8856542999856174],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
145,0,145,[0.30333333333333334],[-0.3233333333333333],[1],[0],[0],[1.8350769001990557],['target'],145,0,145,0,303.1929063000716,,5,303.1799226999283,303.1929063000716,303.1929063000716,0.014054400380700827,305.0154284001328,[0.30333333333333334],[-0.3233333333333333],[1],[0],[0],[1.8350769001990557],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
146,0,146,[-0.27666666666666667],[-0.2833333333333333],[1],[0],[0],[1.5176800000481308],['target'],146,0,146,0,305.0430292999372,,5,305.03076970018446,305.0430292999372,305.0430292999372,0.015173499938100576,306.54891879996285,[-0.27666666666666667],[-0.2833333333333333],[1],[0],[0],[1.5176800000481308],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
147,0,147,[-0.115],[0.22333333333333333],[1],[0],[0],[1.6369937001727521],['target'],147,0,147,0,306.5911933002062,,10,306.5780190997757,306.5911933002062,306.5911933002062,0.028936299961060286,308.2154884999618,[-0.115],[0.22333333333333333],[1],[0],[0],[1.6369937001727521],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
148,0,148,[-0.15333333333333332],[-0.15],[1],[0],[0],[1.4276935001835227],['target'],148,0,148,0,308.26614359999076,,10,308.25317500019446,308.26614359999076,308.26614359999076,0.037509100046008825,309.68147099995986,[-0.15333333333333332],[-0.15],[1],[0],[0],[1.4276935001835227],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
149,0,149,[0.4],[-0.36666666666666664],[1],[0],[0],[4.586992900352925],['target'],149,0,149,0,309.72225720016286,,10,309.7108291001059,309.72225720016286,309.72225720016286,0.029119299724698067,314.2982495999895,[0.4],[-0.36666666666666664],[1],[0],[0],[4.586992900352925],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
150,0,150,[-0.22166666666666668],[0.3983333333333333],[1],[0],[0],[2.2323184004053473],['target'],150,0,150,0,314.34669259982184,,10,314.33236250001937,314.34669259982184,314.34669259982184,0.03391689993441105,316.56512420019135,[-0.22166666666666668],[0.3983333333333333],[1],[0],[0],[2.2323184004053473],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
151,0,151,[0.445],[-0.13166666666666665],[1],[0],[0],[2.985179000068456],['target'],151,0,151,0,316.59312159987167,,5,316.57964329980314,316.59312159987167,316.59312159987167,0.014354200102388859,319.565246200189,[0.445],[-0.13166666666666665],[1],[0],[0],[2.985179000068456],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
152,0,152,[0.11166666666666666],[0.425],[1],[0],[0],[1.868431099690497],['target'],152,0,152,0,319.59298379998654,,5,319.5791524001397,319.59298379998654,319.59298379998654,0.013780900277197361,321.448035299778,[0.11166666666666666],[0.425],[1],[0],[0],[1.868431099690497],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
153,0,153,[-0.05333333333333334],[0.075],[1],[0],[0],[1.733124100137502],['target'],153,0,153,0,321.4759627999738,,5,321.4654202000238,321.4759627999738,321.4759627999738,0.017216899897903204,323.19895760016516,[-0.05333333333333334],[0.075],[1],[0],[0],[1.733124100137502],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
154,0,154,[0.02],[-0.08833333333333333],[1],[0],[0],[2.721292399801314],['target'],154,0,154,0,323.2382840998471,,10,323.22685599979013,323.2382840998471,323.2382840998471,0.02778050024062395,325.94864269997925,[0.02],[-0.08833333333333333],[1],[0],[0],[2.721292399801314],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
155,0,155,[-0.17166666666666666],[0.37166666666666665],[1],[0],[0],[1.6000643000006676],['target'],155,0,155,0,325.9761302000843,,5,325.96421349979937,325.9761302000843,325.9761302000843,0.015411899890750647,327.56478569982573,[-0.17166666666666666],[0.37166666666666665],[1],[0],[0],[1.6000643000006676],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
156,0,156,[-0.27],[0.3883333333333333],[1],[0],[0],[1.235622899606824],['target'],156,0,156,0,327.5926800998859,,5,327.5786545998417,327.5926800998859,327.5926800998859,0.013675000052899122,328.8147652000189,[-0.27],[0.3883333333333333],[1],[0],[0],[1.235622899606824],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
157,0,157,[0.22666666666666666],[-0.165],[1],[0],[0],[2.2723224996589124],['target'],157,0,157,0,328.8541143001057,,10,328.8427095999941,328.8541143001057,328.8541143001057,0.027806199621409178,331.11547309998423,[0.22666666666666666],[-0.165],[1],[0],[0],[2.2723224996589124],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
158,0,158,[0.04833333333333333],[0.05333333333333334],[1],[0],[0],[1.9351774998940527],['target'],158,0,158,0,331.16131500015035,,10,331.14582860004157,331.16131500015035,331.16131500015035,0.030206599738448858,333.0814412999898,[0.04833333333333333],[0.05333333333333334],[1],[0],[0],[1.9351774998940527],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
159,0,159,[-0.245],[0.31666666666666665],[1],[0],[0],[1.6980747999623418],['target'],159,0,159,0,333.1091281999834,,5,333.09970049979165,333.1091281999834,333.1091281999834,0.01802810002118349,334.7981893001124,[-0.245],[0.31666666666666665],[1],[0],[0],[1.6980747999623418],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
160,0,160,[-0.4033333333333333],[0.08833333333333333],[1],[0],[0],[2.139569299761206],['target'],160,0,160,0,334.8366323001683,,10,334.8250782000832,334.8366323001683,334.8366323001683,0.026762300170958042,336.9650746998377,[-0.4033333333333333],[0.08833333333333333],[1],[0],[0],[2.139569299761206],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
161,0,161,[0.09166666666666666],[0.1],[1],[0],[0],[1.5020687999203801],['target'],161,0,161,0,336.99314900022,,5,336.9792718999088,336.99314900022,336.99314900022,0.014038900379091501,338.4818246997893,[0.09166666666666666],[0.1],[1],[0],[0],[1.5020687999203801],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
162,0,162,[-0.25166666666666665],[-0.4033333333333333],[1],[0],[0],[3.0538491997867823],['target'],162,0,162,0,338.52596150012687,,10,338.5112609001808,338.52596150012687,338.52596150012687,0.0292493999004364,341.5656985999085,[-0.25166666666666665],[-0.4033333333333333],[1],[0],[0],[3.0538491997867823],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
163,0,163,[-0.105],[-0.105],[1],[0],[0],[2.2708933004178107],['target'],163,0,163,0,341.6057434999384,,10,341.5938050998375,341.6057434999384,341.6057434999384,0.027885599993169308,343.86512139998376,[-0.105],[-0.105],[1],[0],[0],[2.2708933004178107],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
164,0,164,[0.035],[-0.09],[1],[0],[0],[2.8884502998553216],['target'],164,0,164,0,343.90540800010785,,10,343.8926920001395,343.90540800010785,343.90540800010785,0.027409199625253677,346.7815443999134,[0.035],[-0.09],[1],[0],[0],[2.8884502998553216],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
165,0,165,[-0.41333333333333333],[-0.21],[1],[0],[0],[1.6558092995546758],['target'],165,0,165,0,346.82150680013,,10,346.8102706000209,346.82150680013,346.82150680013,0.028517200145870447,348.4665753999725,[-0.41333333333333333],[-0.21],[1],[0],[0],[1.6558092995546758],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
166,0,166,[0.25166666666666665],[0.275],[1],[0],[0],[2.0275538000278175],['target'],166,0,166,0,348.51779109984636,,10,348.5033816001378,348.51779109984636,348.51779109984636,0.03656770009547472,350.5313952998258,[0.25166666666666665],[0.275],[1],[0],[0],[2.0275538000278175],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
167,0,167,[-0.043333333333333335],[0.06333333333333334],[1],[0],[0],[2.25499609997496],['target'],167,0,167,0,350.5711993998848,,10,350.5598057000898,350.5711993998848,350.5711993998848,0.028203999623656273,352.8152397000231,[-0.043333333333333335],[0.06333333333333334],[1],[0],[0],[2.25499609997496],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
168,0,168,[-0.36666666666666664],[-0.045],[1],[0],[0],[1.9730080999433994],['target'],168,0,168,0,352.85503950016573,,10,352.84242849983275,352.85503950016573,352.85503950016573,0.026985700242221355,354.8158935997635,[-0.36666666666666664],[-0.045],[1],[0],[0],[1.9730080999433994],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
169,0,169,[-0.5033333333333333],[-0.33166666666666667],[1],[0],[0],[1.5177274998277426],['target'],169,0,169,0,354.85841439990327,,10,354.84665070008487,354.85841439990327,354.85841439990327,0.03054680023342371,356.36478269984946,[-0.5033333333333333],[-0.33166666666666667],[1],[0],[0],[1.5177274998277426],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
170,0,170,[-0.43333333333333335],[0.26666666666666666],[1],[0],[0],[1.6808703998103738],['target'],170,0,170,0,356.3917274000123,,5,356.3829216999002,356.3917274000123,356.3917274000123,0.017938800156116486,358.0642074001953,[-0.43333333333333335],[0.26666666666666666],[1],[0],[0],[1.6808703998103738],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
171,0,171,[-0.39166666666666666],[0.4716666666666667],[1],[0],[0],[2.2337998999282718],['target'],171,0,171,0,358.0920441998169,,5,358.0805215998553,358.0920441998169,358.0920441998169,0.016161300241947174,360.3147704000585,[-0.39166666666666666],[0.4716666666666667],[1],[0],[0],[2.2337998999282718],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
172,0,172,[0.07166666666666667],[0.016666666666666666],[1],[0],[0],[2.6012951000593603],['target'],172,0,172,0,360.3599887001328,,10,360.34648230019957,360.3599887001328,360.3599887001328,0.03155960002914071,362.9483237997629,[0.07166666666666667],[0.016666666666666666],[1],[0],[0],[2.6012951000593603],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
173,0,173,[-0.23333333333333334],[0.46166666666666667],[1],[0],[0],[3.968841999769211],['target'],173,0,173,0,362.99017790006474,,10,362.97852180013433,362.99017790006474,362.99017790006474,0.02998480014503002,366.94780550012365,[-0.23333333333333334],[0.46166666666666667],[1],[0],[0],[3.968841999769211],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
174,0,174,[-0.46166666666666667],[0.4033333333333333],[1],[0],[0],[2.153688699938357],['target'],174,0,174,0,366.9905416998081,,10,366.9765691999346,366.9905416998081,366.9905416998081,0.028598499950021505,369.13067740015686,[-0.46166666666666667],[0.4033333333333333],[1],[0],[0],[2.153688699938357],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
175,0,175,[0.27666666666666667],[-0.4066666666666667],[1],[0],[0],[1.936158100143075],['target'],175,0,175,0,369.1586278998293,,5,369.14538609981537,369.1586278998293,369.1586278998293,0.01455239998176694,371.08201949996874,[0.27666666666666667],[-0.4066666666666667],[1],[0],[0],[1.936158100143075],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
176,0,176,[-0.11666666666666667],[0.24333333333333335],[1],[0],[0],[4.222524399869144],['target'],176,0,176,0,371.1381228999235,,10,371.1237538000569,371.1381228999235,371.1381228999235,0.04152380023151636,375.34672060003504,[-0.11666666666666667],[0.24333333333333335],[1],[0],[0],[4.222524399869144],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
177,0,177,[0.09166666666666666],[0.15666666666666668],[1],[0],[0],[1.4846244999207556],['target'],177,0,177,0,375.3922434002161,,10,375.37964399997145,375.3922434002161,375.3922434002161,0.03275809995830059,376.86467659985647,[0.09166666666666666],[0.15666666666666668],[1],[0],[0],[1.4846244999207556],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
178,0,178,[0.4066666666666667],[0.12833333333333333],[1],[0],[0],[2.6370585998520255],['target'],178,0,178,0,376.925060399808,,10,376.8942256998271,376.925060399808,376.925060399808,0.0293418001383543,379.5317009999417,[0.4066666666666667],[0.12833333333333333],[1],[0],[0],[2.6370585998520255],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
179,0,179,[-0.27166666666666667],[-0.25333333333333335],[1],[0],[0],[2.0161554999649525],['target'],179,0,179,0,379.55812679976225,,5,379.5476462999359,379.55812679976225,379.55812679976225,0.015764000359922647,381.5641548000276,[-0.27166666666666667],[-0.25333333333333335],[1],[0],[0],[2.0161554999649525],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
180,0,180,[0.32166666666666666],[-0.37666666666666665],[1],[0],[0],[1.466992599889636],['target'],180,0,180,0,381.5916430000216,,5,381.58001080015674,381.5916430000216,381.5916430000216,0.01573899993672967,383.04742320021614,[0.32166666666666666],[-0.37666666666666665],[1],[0],[0],[1.466992599889636],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
181,0,181,[-0.005],[-0.415],[1],[0],[0],[1.7151809995993972],['target'],181,0,181,0,383.0753704002127,,5,383.0645241998136,383.0753704002127,383.0753704002127,0.016945899929851294,384.7803170001134,[-0.005],[-0.415],[1],[0],[0],[1.7151809995993972],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
182,0,182,[0.36666666666666664],[-0.4583333333333333],[1],[0],[0],[2.3699996997602284],['target'],182,0,182,0,384.82168240007013,,10,384.81016020011157,384.82168240007013,384.82168240007013,0.029636200051754713,387.1806120998226,[0.36666666666666664],[-0.4583333333333333],[1],[0],[0],[2.3699996997602284],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
183,0,183,[0.40166666666666667],[0.24666666666666667],[1],[0],[0],[2.2341184997931123],['target'],183,0,183,0,387.2083180001937,,5,387.1959959999658,387.2083180001937,387.2083180001937,0.015226299874484539,389.4305421002209,[0.40166666666666667],[0.24666666666666667],[1],[0],[0],[2.2341184997931123],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
184,0,184,[0.3233333333333333],[0.195],[1],[0],[0],[1.4227497996762395],['target'],184,0,184,0,389.46871990012005,,10,389.4575388999656,389.46871990012005,389.46871990012005,0.02686899993568659,390.88074180018157,[0.3233333333333333],[0.195],[1],[0],[0],[1.4227497996762395],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
185,0,185,[-0.19833333333333333],[-0.30333333333333334],[1],[0],[0],[2.372522700112313],['target'],185,0,185,0,390.91941830003634,,10,390.9077901998535,390.91941830003634,390.91941830003634,0.026833700016140938,393.2807303001173,[-0.19833333333333333],[-0.30333333333333334],[1],[0],[0],[2.372522700112313],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
186,0,186,[-0.4216666666666667],[0.07166666666666667],[1],[0],[0],[1.8848747997544706],['target'],186,0,186,0,393.30853229993954,,5,393.29523839987814,393.30853229993954,393.30853229993954,0.014358699787408113,395.180526799988,[-0.4216666666666667],[0.07166666666666667],[1],[0],[0],[1.8848747997544706],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
187,0,187,[0.32166666666666666],[0.07666666666666666],[1],[0],[0],[2.2059701001271605],['target'],187,0,187,0,395.21889190003276,,10,395.207427599933,395.21889190003276,395.21889190003276,0.02672840002924204,397.4139081002213,[0.32166666666666666],[0.07666666666666666],[1],[0],[0],[2.2059701001271605],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
188,0,188,[-0.005],[0.4533333333333333],[1],[0],[0],[4.4682936002500355],['target'],188,0,188,0,397.45654560020193,,10,397.44475529994816,397.45654560020193,397.45654560020193,0.030684699770063162,401.91348520014435,[-0.005],[0.4533333333333333],[1],[0],[0],[4.4682936002500355],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
189,0,189,[0.30833333333333335],[-0.3983333333333333],[1],[0],[0],[3.535914500243962],['target'],189,0,189,0,401.958131399937,,10,401.94500510022044,401.958131399937,401.958131399937,0.03128969995304942,405.48138660006225,[0.30833333333333335],[-0.3983333333333333],[1],[0],[0],[3.535914500243962],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
190,0,190,[0.23833333333333334],[0.43],[1],[0],[0],[2.866949399933219],['target'],190,0,190,0,405.525319499895,,10,405.5134605001658,405.525319499895,405.525319499895,0.03192450013011694,408.3808691999875,[0.23833333333333334],[0.43],[1],[0],[0],[2.866949399933219],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
191,0,191,[0.008333333333333333],[-0.19833333333333333],[1],[0],[0],[2.4511287002824247],['target'],191,0,191,0,408.4082325999625,,5,408.3960122000426,408.4082325999625,408.4082325999625,0.014924400020390749,410.84761339984834,[0.008333333333333333],[-0.19833333333333333],[1],[0],[0],[2.4511287002824247],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
192,0,192,[-0.17333333333333334],[-0.43166666666666664],[1],[0],[0],[4.734394200146198],['target'],192,0,192,0,410.8922671000473,,10,410.87903469987214,410.8922671000473,410.8922671000473,0.031302500050514936,415.6138924998231,[-0.17333333333333334],[-0.43166666666666664],[1],[0],[0],[4.734394200146198],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
193,0,193,[-0.11666666666666667],[-0.2],[1],[0],[0],[1.646384600084275],['target'],193,0,193,0,415.64313740003854,,5,415.6335649001412,415.64313740003854,415.64313740003854,0.019435999915003777,417.28040429996327,[-0.11666666666666667],[-0.2],[1],[0],[0],[1.646384600084275],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
